brand;model;year;mileage_km;engine_volume;engine_hp;n_owners;transmission;body_type;color;price_rub
BMW;X7;2010;5000.0;3.1;195.3;4.0;Automatic;SUV;green;2743261
BMW;X7_M;2016;106912.0;3.4;217.6;4.0;Automatic;SUV;white;5227503
BMW;5 Series_M;2016;110730.0;3.3;217.8;4.0;Manual;Sedan;green;4359025
BMW;X3_M;2020;178803.0;3.4;221.0;2.0;Automatic;SUV;white;6422915
BMW;7 Series;2020;170711.0;2.2;147.4;3.0;Automatic;Sedan;white;3596784
BMW;7 Series_M;2017;127580.0;3.5;227.5;4.0;Automatic;Sedan;blue;4568622
BMW;X7;2011;17564.0;2.2;140.8;4.0;Manual;SUV;black;2746345
BMW;5 Series;2019;161062.0;2.1;132.3;4.0;Automatic;Sedan;blue;3288940
BMW;5 Series;2018;147668.0;2.7;175.5;4.0;Manual;Sedan;blue;3350889
BMW;X7_M;2014;70680.0;3.1;198.4;4.0;Automatic;SUV;red;4564524
BMW;7 Series;2011;17741.0;2.8;184.8;4.0;Automatic;Sedan;black;2558616
BMW;7 Series;2019;163570.0;2.6;166.4;;Manual;Sedan;blue;3480301
BMW;X7_M;2016;105222.0;3.3;214.5;4.0;Manual;SUV;black;5272024
BMW;7 Series_M;2018;145360.0;3.2;208.0;3.0;Automatic;Sedan;black;4715276
BMW;7 Series;2015;91239.0;2.0;126.0;4.0;Automatic;Sedan;black;2743773
BMW;X5_M;2014;67845.0;3.3;217.8;4.0;Manual;SUV;blue;4650668
BMW;5 Series;2010;5000.0;3.1;201.5;4.0;Manual;Sedan;blue;2531637
BMW;X3_M;2019;153093.0;3.3;217.8;;Automatic;SUV;black;6131815
BMW;3 Series_M;2012;35828.0;3.5;220.5;4.0;Automatic;Sedan;white;3566230
BMW;3 Series_M;2019;160846.0;3.0;195.0;3.0;Manual;Sedan;blue;4849813
BMW;X7;2017;125722.0;2.8;184.8;4.0;Automatic;SUV;blue;4077565
BMW;X3_M;2010;5000.0;3.3;214.5;4.0;Automatic;SUV;red;3456211
BMW;X3;2014;71921.0;2.4;153.6;4.0;Manual;SUV;red;3379679
BMW;3 Series_M;2012;38684.0;3.5;234.5;4.0;Automatic;Sedan;black;3576304
BMW;X5_M;2013;56303.0;3.5;234.5;4.0;Manual;SUV;white;4378567
BMW;7 Series;2019;164220.0;2.4;153.6;4.0;Manual;Sedan;green;3378962
BMW;X5_M;2012;34956.0;3.4;214.2;4.0;Automatic;SUV;black;4044802
BMW;X3_M;2011;17291.0;3.0;195.0;4.0;Automatic;SUV;blue;3697932
BMW;3 Series;2018;150132.0;3.1;195.3;4.0;Automatic;Sedan;black;3469922
BMW;7 Series_M;2010;5000.0;3.1;195.3;4.0;Manual;Sedan;red;2935266
BMW;7 Series;2022;213361.0;2.2;143.0;2.0;Automatic;Sedan;blue;3743865
BMW;7 Series_M;2010;5000.0;3.4;224.4;4.0;Automatic;Sedan;white;3054799
BMW;X5;2020;187045.0;2.3;154.1;2.0;Manual;SUV;red;4312752
BMW;X3;2019;158450.0;3.2;204.8;4.0;Automatic;SUV;black;4550197
BMW;X3_M;2022;214535.0;3.4;227.8;2.0;Manual;SUV;red;7000688
BMW;7 Series;2018;140455.0;2.3;147.2;4.0;Automatic;Sedan;white;3306477
BMW;5 Series_M;2020;185925.0;3.0;189.0;3.0;Automatic;Sedan;white;4960651
BMW;5 Series_M;2014;73596.0;3.3;214.5;4.0;Automatic;Sedan;blue;3952135
BMW;3 Series_M;2013;55598.0;3.2;204.8;4.0;Manual;Sedan;red;3693802
BMW;X5;2020;173883.0;3.2;214.4;3.0;Automatic;SUV;blue;4783893
BMW;X3;2022;219540.0;3.8;247.0;3.0;Manual;SUV;red;5268727
BMW;3 Series;2011;17815.0;2.9;182.7;4.0;Automatic;Sedan;black;2563442
BMW;X3_M;2019;162088.0;3.1;207.7;4.0;Automatic;SUV;black;6072407
BMW;5 Series_M;2022;218041.0;3.4;227.8;2.0;Automatic;Sedan;blue;5680191
BMW;X3;2019;165953.0;2.0;126.0;3.0;Manual;SUV;green;4017515
BMW;7 Series;2012;36048.0;2.5;162.5;4.0;Manual;Sedan;blue;2613782
BMW;X3;2012;36391.0;2.8;184.8;4.0;Manual;SUV;red;3170877
BMW;5 Series_M;2014;71720.0;3.3;207.9;4.0;Automatic;Sedan;white;3946643
BMW;X3_M;2011;17221.0;3.2;214.4;4.0;Automatic;SUV;white;3735983
BMW;X3_M;2020;183090.0;3.4;214.2;3.0;Automatic;SUV;green;6345057
BMW;X7;2019;155783.0;2.6;171.6;4.0;Automatic;SUV;white;4350914
BMW;7 Series_M;2020;181872.0;3.2;214.4;2.0;Automatic;Sedan;white;5117871
BMW;3 Series_M;2011;18124.0;3.3;221.1;4.0;Automatic;Sedan;green;3287129
BMW;3 Series_M;2018;146056.0;3.6;226.8;4.0;Manual;Sedan;green;4778378
BMW;X3;2017;121520.0;1.9;123.5;4.0;Automatic;SUV;black;3786764
BMW;X7_M;2022;211141.0;3.3;217.8;2.0;Automatic;SUV;green;7007213
BMW;3 Series_M;2012;36681.0;3.5;227.5;4.0;Automatic;Sedan;white;3547534
BMW;7 Series_M;2019;162786.0;3.3;;4.0;Automatic;Sedan;white;4994221
BMW;5 Series;2016;108012.0;2.5;167.5;4.0;Automatic;Sedan;green;3152402
BMW;X7_M;2019;168816.0;3.4;221.0;3.0;Automatic;SUV;black;6033573
BMW;7 Series_M;2020;176463.0;3.5;224.0;2.0;Automatic;Sedan;red;5261369
BMW;7 Series_M;2020;166476.0;3.3;221.1;2.0;Automatic;Sedan;green;5346291
BMW;X5_M;2014;72125.0;3.2;211.2;4.0;Manual;SUV;red;4655963
BMW;5 Series;2016;108818.0;2.9;182.7;4.0;Automatic;Sedan;red;3167568
BMW;7 Series;2017;125610.0;2.6;166.4;3.0;Automatic;Sedan;red;3213267
BMW;5 Series_M;2014;73728.0;2.8;182.0;4.0;Automatic;Sedan;black;3714288
BMW;X7_M;2013;54159.0;3.3;211.2;4.0;Automatic;SUV;red;4361727
BMW;5 Series_M;2016;108431.0;3.3;211.2;4.0;Automatic;Sedan;white;4347493
BMW;X7;2019;164145.0;2.3;154.1;4.0;Automatic;SUV;white;4182190
BMW;3 Series;2013;;1.6;104.0;4.0;Manual;Sedan;green;2390500
BMW;7 Series;2015;90535.0;2.8;184.8;4.0;Automatic;Sedan;red;3082918
BMW;X7_M;2015;89686.0;3.5;234.5;4.0;Automatic;SUV;black;5024860
BMW;X7;2014;71838.0;2.9;194.3;4.0;Manual;SUV;white;3550845
BMW;7 Series_M;2016;106759.0;3.3;221.1;4.0;Automatic;Sedan;white;4399738
BMW;X3;2014;69113.0;1.7;107.1;4.0;Automatic;SUV;black;3122048
BMW;3 Series_M;2014;74096.0;3.3;221.1;4.0;Automatic;Sedan;green;3946321
BMW;7 Series_M;2013;54656.0;3.4;224.4;4.0;Manual;Sedan;white;3726894
BMW;X5_M;2010;;3.0;201.0;4.0;Automatic;SUV;black;3377254
BMW;X3;2022;210695.0;3.4;221.0;2.0;Automatic;SUV;black;5217065
BMW;X5_M;2016;107928.0;3.1;201.5;4.0;Automatic;SUV;red;5111479
BMW;5 Series;2012;37187.0;1.9;125.4;4.0;Manual;Sedan;blue;2408179
BMW;7 Series;2018;142563.0;2.7;175.5;4.0;Automatic;Sedan;green;3423266
BMW;X7_M;2012;36641.0;3.6;234.0;4.0;Automatic;SUV;red;4152954
BMW;3 Series;2015;94128.0;2.5;157.5;4.0;Manual;Sedan;red;2884599
BMW;X7;2017;129052.0;2.7;175.5;3.0;Automatic;SUV;red;3986680
BMW;X3_M;2012;37201.0;3.3;211.2;4.0;Automatic;SUV;white;4058005
BMW;X7_M;2019;166393.0;3.1;195.3;;Manual;SUV;red;5900598
BMW;7 Series;2020;183204.0;2.5;167.5;2.0;Automatic;Sedan;blue;3554722
BMW;X5;2022;223672.0;1.4;91.0;2.0;Automatic;SUV;white;4406489
BMW;X7_M;2019;159210.0;3.2;201.6;3.0;Automatic;SUV;blue;6011639
BMW;X7;2022;221738.0;2.5;160.0;;Manual;SUV;blue;4789768
BMW;7 Series;2015;89768.0;2.5;162.5;4.0;Automatic;Sedan;black;2946829
BMW;7 Series;2016;107996.0;1.9;121.6;4.0;Automatic;Sedan;green;2831043
BMW;X3;2013;53614.0;3.0;201.0;4.0;Automatic;SUV;white;3403151
BMW;3 Series;2021;191833.0;1.3;83.2;2.0;Automatic;Sedan;red;3321797
BMW;7 Series_M;2021;207313.0;3.3;207.9;2.0;Automatic;Sedan;white;5256012
BMW;X7_M;2021;;3.4;217.6;;Automatic;SUV;red;6615913
BMW;X7_M;2014;74311.0;3.5;231.0;4.0;Automatic;SUV;black;4663549
BMW;7 Series;2018;139549.0;2.8;184.8;4.0;Manual;Sedan;green;3446810
BMW;X5;2013;54280.0;2.5;160.0;4.0;Automatic;SUV;white;3229402
BMW;X7_M;2012;34399.0;2.9;194.3;4.0;Automatic;SUV;red;3969313
BMW;3 Series_M;2012;36763.0;3.3;217.8;4.0;Automatic;Sedan;red;3512398
BMW;X5_M;2015;88971.0;3.4;224.4;4.0;Automatic;SUV;white;4955847
BMW;X7;2013;54633.0;2.3;151.8;4.0;Manual;SUV;red;3139442
BMW;5 Series_M;2016;;3.3;207.9;4.0;Automatic;Sedan;blue;4379553
BMW;X7;2017;123672.0;3.1;207.7;4.0;Automatic;SUV;white;4232621
BMW;7 Series;2017;125711.0;2.5;167.5;4.0;Automatic;Sedan;blue;3259510
BMW;3 Series_M;2017;126073.0;3.1;204.6;3.0;Manual;Sedan;green;4502618
BMW;X5;2015;90618.0;2.5;165.0;4.0;Automatic;SUV;white;3591543
BMW;X5;2011;17874.0;2.3;144.9;4.0;Manual;SUV;black;2793485
BMW;3 Series;2021;198903.0;2.4;151.2;2.0;Automatic;Sedan;white;3612012
BMW;X5_M;2022;223311.0;3.3;211.2;2.0;Automatic;SUV;green;6881601
BMW;X3;2016;110782.0;2.2;140.8;4.0;Manual;SUV;white;3607127
BMW;3 Series_M;2022;217380.0;3.3;211.2;3.0;Automatic;Sedan;blue;5614876
BMW;3 Series;2015;87084.0;2.5;167.5;4.0;Automatic;Sedan;white;3038385
BMW;X7_M;2018;137725.0;3.2;208.0;;Automatic;SUV;green;5856489
BMW;X5;2012;37868.0;2.3;154.1;4.0;Automatic;SUV;black;2919416
BMW;5 Series_M;2016;107169.0;3.2;204.8;4.0;Manual;Sedan;white;4291238
BMW;X7;2010;5000.0;2.9;185.6;4.0;Automatic;SUV;black;2760469
BMW;3 Series_M;2017;124591.0;3.1;195.3;3.0;Automatic;Sedan;black;4472285
BMW;X7;2018;135945.0;2.7;;4.0;Automatic;SUV;black;4233720
BMW;5 Series;2012;37077.0;2.5;165.0;4.0;Automatic;Sedan;blue;2628510
BMW;5 Series;2016;109313.0;2.7;172.8;4.0;Manual;Sedan;red;3079731
BMW;X7_M;2010;5000.0;3.4;214.2;4.0;Manual;SUV;red;3426396
BMW;7 Series_M;2020;188108.0;3.6;226.8;3.0;Automatic;Sedan;green;5169779
BMW;3 Series_M;2016;109502.0;3.1;204.6;4.0;Manual;Sedan;white;4280335
BMW;5 Series;2021;185428.0;2.1;132.3;2.0;Automatic;Sedan;white;3624138
BMW;7 Series_M;2014;68740.0;3.4;221.0;4.0;Manual;Sedan;white;4014049
BMW;3 Series_M;2011;18483.0;3.4;227.8;4.0;Automatic;Sedan;black;3367967
BMW;X7;2020;180149.0;2.4;156.0;2.0;Automatic;SUV;green;4441158
BMW;3 Series_M;2022;206792.0;3.6;226.8;2.0;Automatic;Sedan;black;5723688
BMW;X7_M;2015;87498.0;3.6;237.6;4.0;Automatic;SUV;blue;5072580
BMW;X7_M;2021;202655.0;3.4;221.0;3.0;Automatic;SUV;green;6659474
BMW;7 Series;2022;228320.0;3.0;189.0;2.0;Automatic;Sedan;red;3778564
BMW;3 Series_M;2019;165728.0;3.1;207.7;3.0;Automatic;Sedan;red;4902868
BMW;X7;2020;181581.0;2.3;151.8;3.0;Automatic;SUV;green;4361262
BMW;3 Series;2022;216886.0;2.4;151.2;3.0;Automatic;Sedan;blue;3716266
BMW;7 Series;2012;36086.0;2.0;130.0;4.0;Automatic;Sedan;blue;2379196
BMW;X5;2015;87740.0;2.3;151.8;4.0;Automatic;SUV;blue;3498105
BMW;X7;2022;226519.0;2.3;149.5;3.0;Automatic;SUV;black;4599218
BMW;3 Series;2017;119570.0;1.6;102.4;4.0;Automatic;Sedan;blue;2990398
BMW;X7_M;2013;52983.0;3.2;214.4;4.0;Automatic;SUV;red;4379648
BMW;5 Series;2015;87464.0;3.0;201.0;4.0;Automatic;Sedan;black;3161916
BMW;7 Series_M;2022;;3.4;217.6;2.0;Automatic;Sedan;white;5593144
BMW;X5_M;2015;92451.0;3.4;227.8;4.0;Automatic;SUV;red;4955648
BMW;X3;2015;84913.0;2.3;144.9;4.0;Automatic;SUV;white;3513334
BMW;7 Series_M;2014;71233.0;3.3;207.9;4.0;Automatic;Sedan;white;3921417
BMW;3 Series_M;2021;206553.0;3.3;207.9;3.0;Automatic;Sedan;blue;5244404
BMW;X5;2010;5000.0;3.2;204.8;4.0;Automatic;SUV;blue;2788246
BMW;X7_M;2016;111060.0;3.7;247.9;4.0;Automatic;SUV;black;5388587
BMW;3 Series;2016;107298.0;2.9;185.6;4.0;Automatic;Sedan;green;3168507
BMW;X5;2016;108424.0;3.3;211.2;4.0;Manual;SUV;red;3950219
BMW;X3_M;2016;107358.0;2.9;188.5;4.0;Automatic;SUV;blue;5060497
BMW;X3_M;2011;18218.0;;207.7;4.0;Automatic;SUV;white;3734916
BMW;5 Series;2016;107387.0;4.1;262.4;4.0;Automatic;Sedan;white;3636757
BMW;X5_M;2022;216963.0;3.4;224.4;2.0;Manual;SUV;red;6968515
BMW;7 Series;2017;125934.0;1.7;108.8;4.0;Automatic;Sedan;red;2929182
BMW;5 Series_M;2013;55032.0;3.2;214.4;4.0;Automatic;Sedan;black;3739876
BMW;5 Series_M;2019;165038.0;3.3;214.5;3.0;Manual;Sedan;red;4904456
BMW;7 Series_M;2019;167356.0;3.5;220.5;4.0;Automatic;Sedan;white;4987288
BMW;3 Series;2018;143537.0;3.1;195.3;3.0;Automatic;Sedan;red;3472869
BMW;X5;2021;191443.0;2.6;169.0;3.0;Automatic;SUV;black;4744120
BMW;3 Series;2014;73001.0;2.1;136.5;4.0;Automatic;Sedan;white;2691029
BMW;X7;2010;5000.0;2.2;140.8;4.0;Automatic;SUV;green;2475621
BMW;7 Series_M;2017;127971.0;3.5;227.5;4.0;Automatic;Sedan;white;4615678
BMW;7 Series_M;2020;179193.0;3.4;224.4;3.0;Automatic;Sedan;red;5264336
BMW;X3_M;2012;37686.0;3.2;201.6;4.0;Manual;SUV;black;3944574
BMW;5 Series_M;2021;204873.0;3.1;201.5;2.0;Automatic;Sedan;blue;5259391
BMW;5 Series_M;2014;74523.0;3.3;217.8;4.0;Automatic;Sedan;black;3872296
BMW;7 Series;2019;159025.0;2.2;147.4;3.0;Manual;Sedan;white;3392321
BMW;7 Series;2019;167173.0;2.7;175.5;4.0;Automatic;Sedan;white;3431961
BMW;X3_M;2011;18111.0;2.9;194.3;4.0;Manual;SUV;white;3656387
BMW;3 Series_M;2013;51997.0;3.5;220.5;4.0;Manual;Sedan;black;3725950
BMW;X7;2019;163918.0;3.0;201.0;4.0;Automatic;SUV;black;4505162
BMW;5 Series;2010;5000.0;2.5;160.0;4.0;Automatic;Sedan;green;2299477
BMW;3 Series_M;2010;5000.0;3.0;198.0;4.0;Automatic;Sedan;blue;2978948
BMW;X7_M;2015;88871.0;3.1;198.4;4.0;Automatic;SUV;green;4809209
BMW;X7;2019;157880.0;2.6;163.8;4.0;Automatic;SUV;white;4304146
BMW;3 Series_M;2011;;3.8;247.0;4.0;Automatic;Sedan;red;3520666
BMW;X3;2011;18529.0;2.2;143.0;4.0;Automatic;SUV;green;2767070
BMW;X7;2014;73124.0;1.9;123.5;4.0;Automatic;SUV;green;3211609
BMW;X5;2022;215556.0;3.0;198.0;2.0;Manual;SUV;green;4999426
BMW;3 Series;2018;147726.0;2.7;178.2;4.0;Automatic;Sedan;red;3383891
BMW;X7_M;2014;73063.0;;217.6;4.0;Manual;SUV;red;4618851
BMW;X5_M;2016;107114.0;3.5;224.0;4.0;Manual;SUV;blue;5244974
BMW;5 Series_M;2019;168332.0;3.4;217.6;4.0;Automatic;Sedan;white;4979039
BMW;X5;2019;170705.0;2.9;191.4;3.0;Automatic;SUV;red;4324417
BMW;X5_M;2018;136499.0;3.5;227.5;4.0;Manual;SUV;green;5966116
BMW;X3_M;2011;18316.0;3.3;221.1;4.0;Automatic;SUV;green;3755228
BMW;X5_M;2015;87758.0;2.7;170.1;4.0;Automatic;SUV;red;4732595
BMW;3 Series;2015;89287.0;2.2;140.8;4.0;Manual;Sedan;black;2863727
BMW;7 Series_M;2018;146526.0;3.2;201.6;3.0;Automatic;Sedan;white;4626755
BMW;X5;2016;103442.0;3.2;214.4;4.0;Automatic;SUV;green;4020087
BMW;X7_M;2019;161603.0;3.3;221.1;4.0;Manual;SUV;green;6064310
BMW;7 Series_M;2014;70267.0;3.4;214.2;4.0;Automatic;Sedan;blue;3946359
BMW;X7_M;2018;139685.0;3.3;217.8;4.0;Automatic;SUV;green;5876893
BMW;X7_M;2019;166266.0;3.2;211.2;3.0;Automatic;SUV;blue;6025373
BMW;5 Series_M;2013;53856.0;3.6;230.4;4.0;Manual;Sedan;green;3829197
BMW;3 Series_M;2014;67508.0;3.3;221.1;4.0;Automatic;Sedan;black;3958436
BMW;5 Series_M;2016;106919.0;3.4;221.0;4.0;Automatic;Sedan;black;4367300
BMW;X7;2022;213400.0;2.6;166.4;2.0;Manual;SUV;black;4849894
BMW;X5;2013;53096.0;2.5;167.5;4.0;Manual;SUV;green;3271751
BMW;3 Series;2016;114838.0;2.2;147.4;4.0;Automatic;Sedan;black;2971435
BMW;5 Series_M;2015;90236.0;3.2;201.6;4.0;Automatic;Sedan;blue;4116996
BMW;3 Series;2022;215195.0;1.8;113.4;3.0;Manual;Sedan;black;3543535
BMW;X7_M;2016;106423.0;3.5;224.0;4.0;Automatic;SUV;black;5292581
BMW;5 Series;2014;74666.0;2.1;138.6;4.0;Automatic;Sedan;white;2655216
BMW;X5_M;2010;;3.1;201.5;4.0;Automatic;SUV;green;3324139
BMW;7 Series;2013;52071.0;1.8;120.6;4.0;Manual;Sedan;white;2469504
BMW;X3_M;2021;205646.0;3.6;230.4;2.0;Automatic;SUV;blue;6656183
BMW;5 Series;2014;68964.0;2.7;180.9;4.0;Automatic;Sedan;blue;2935991
BMW;X3_M;2019;161832.0;3.5;220.5;3.0;Automatic;SUV;blue;6090494
BMW;X7_M;2015;93125.0;3.1;195.3;4.0;Manual;SUV;blue;4740036
BMW;7 Series_M;2012;35641.0;3.1;207.7;4.0;Automatic;Sedan;blue;3478470
BMW;X5;2015;88399.0;3.2;204.8;4.0;Manual;SUV;blue;3831095
BMW;X3_M;2017;131176.0;3.3;221.1;4.0;Manual;SUV;red;5478024
BMW;5 Series;2013;51819.0;2.5;167.5;4.0;Automatic;Sedan;white;2781818
BMW;X3;2020;174809.0;3.0;198.0;3.0;Automatic;SUV;white;4696321
BMW;X7;2022;222772.0;1.5;97.5;2.0;Automatic;SUV;red;4411961
BMW;3 Series_M;2022;209238.0;3.5;227.5;2.0;Manual;Sedan;white;5709010
BMW;7 Series_M;2022;223587.0;3.4;221.0;2.0;Automatic;Sedan;blue;5559130
BMW;X7_M;2016;112515.0;3.1;198.4;4.0;Automatic;SUV;white;5094462
BMW;5 Series_M;2016;109851.0;3.3;221.1;4.0;Manual;Sedan;blue;4352018
BMW;5 Series_M;2021;194356.0;3.0;192.0;3.0;Manual;Sedan;red;5298416
BMW;X7_M;2020;170734.0;3.6;230.4;2.0;Automatic;SUV;green;6552176
BMW;X5_M;2019;154127.0;2.9;194.3;4.0;Automatic;SUV;black;6080112
BMW;X3;2022;217312.0;3.1;198.4;3.0;Automatic;SUV;green;4999231
BMW;X3_M;2017;125778.0;3.4;214.2;3.0;Automatic;SUV;green;5477325
BMW;X5;2013;54329.0;3.3;214.5;4.0;Manual;SUV;white;3463488
BMW;3 Series_M;2017;123995.0;3.5;231.0;4.0;Automatic;Sedan;red;4679381
BMW;X5;2022;213767.0;2.3;147.2;2.0;Manual;SUV;blue;4798913
BMW;5 Series;2014;72393.0;2.2;147.4;4.0;Automatic;Sedan;blue;2783130
BMW;5 Series_M;2017;124250.0;3.4;217.6;4.0;Manual;Sedan;black;4624239
BMW;7 Series;2021;202886.0;2.3;149.5;2.0;Automatic;Sedan;white;3600314
BMW;7 Series;2017;121410.0;1.3;81.9;3.0;Automatic;Sedan;blue;2854679
BMW;X7;2016;109294.0;3.0;201.0;4.0;Automatic;SUV;green;3902071
BMW;7 Series_M;2021;196683.0;3.3;217.8;2.0;Manual;Sedan;white;5462898
BMW;X5_M;2016;110649.0;3.6;226.8;4.0;Automatic;SUV;white;5274576
BMW;X3;2012;37316.0;2.5;165.0;4.0;Manual;SUV;green;3060922
BMW;X5;2016;107735.0;2.3;147.2;4.0;Automatic;SUV;blue;3705154
BMW;X7;2021;199506.0;2.2;145.2;2.0;Manual;SUV;red;4494924
BMW;X7;2013;53483.0;2.5;157.5;4.0;Automatic;SUV;black;3136766
BMW;5 Series_M;2012;35653.0;3.2;201.6;4.0;Automatic;Sedan;blue;3489446
BMW;X3;2016;104995.0;2.5;162.5;4.0;Manual;SUV;green;3769365
BMW;5 Series_M;2016;102643.0;3.3;211.2;;Automatic;Sedan;white;4429595
BMW;3 Series_M;2012;38598.0;3.0;195.0;4.0;Automatic;Sedan;black;3368829
BMW;5 Series_M;2019;163877.0;3.2;201.6;3.0;Automatic;Sedan;green;4889341
BMW;3 Series_M;2019;159134.0;3.4;217.6;3.0;Automatic;Sedan;green;5025708
BMW;5 Series;2021;199063.0;2.5;157.5;2.0;Automatic;Sedan;white;3596915
BMW;X5;2022;214090.0;1.9;121.6;2.0;Automatic;SUV;black;4653924
BMW;X3;2018;138517.0;3.1;198.4;3.0;Automatic;SUV;black;4364472
BMW;5 Series;2018;140665.0;2.2;140.8;4.0;Manual;Sedan;black;3196750
BMW;X5_M;2010;5000.0;3.6;230.4;4.0;Automatic;SUV;white;3478974
BMW;X3_M;2013;54320.0;3.0;195.0;4.0;Automatic;SUV;blue;4235285
BMW;X7_M;2011;17752.0;3.4;221.0;4.0;Automatic;SUV;red;3841059
BMW;3 Series_M;2018;139936.0;3.2;;3.0;Automatic;Sedan;green;4757637
BMW;X7;2015;92838.0;3.4;217.6;4.0;Automatic;SUV;green;3850596
BMW;X3_M;2011;18372.0;3.3;207.9;4.0;Manual;SUV;red;3689976
BMW;X7;2019;163968.0;1.8;113.4;4.0;Automatic;SUV;black;3977431
BMW;3 Series;2010;5000.0;2.8;184.8;4.0;Automatic;Sedan;white;2394892
BMW;X7_M;2022;209609.0;3.3;207.9;3.0;Automatic;SUV;blue;6949312
BMW;X3_M;2013;53598.0;3.6;234.0;4.0;Automatic;SUV;white;4492624
BMW;3 Series_M;2012;37526.0;3.7;233.1;4.0;Automatic;Sedan;black;3553223
BMW;5 Series_M;2022;;3.4;224.4;3.0;Manual;Sedan;blue;5716770
BMW;X5_M;2011;18014.0;3.3;214.5;4.0;Manual;SUV;white;3737001
BMW;3 Series_M;2017;120356.0;;227.5;3.0;Automatic;Sedan;green;4652035
BMW;7 Series;2010;5000.0;2.4;151.2;4.0;Automatic;Sedan;red;2259309
BMW;X7;2014;73646.0;2.0;128.0;4.0;Automatic;SUV;green;3161224
BMW;7 Series;2018;143325.0;2.8;182.0;4.0;Automatic;Sedan;black;3455475
BMW;X5;2020;180462.0;2.3;144.9;3.0;Manual;SUV;white;4377357
BMW;X3_M;2019;161254.0;3.3;221.1;3.0;Manual;SUV;black;6069036
BMW;7 Series_M;2018;145789.0;3.3;214.5;4.0;Automatic;Sedan;blue;4716962
BMW;7 Series;2020;185292.0;2.1;138.6;2.0;Manual;Sedan;red;3416236
BMW;3 Series;2012;36909.0;1.8;118.8;4.0;Automatic;Sedan;white;2384837
BMW;X3;2021;202379.0;2.6;169.0;2.0;Automatic;SUV;white;4667822
BMW;X5;2013;49951.0;1.9;125.4;4.0;Automatic;SUV;red;3081460
BMW;X7;2011;18044.0;2.3;154.1;4.0;Automatic;SUV;white;2786168
BMW;3 Series_M;2011;17873.0;3.2;211.2;4.0;Manual;Sedan;blue;3318025
BMW;X3;2012;36394.0;2.4;156.0;4.0;Automatic;SUV;red;2951418
BMW;3 Series_M;2012;36298.0;3.1;198.4;4.0;Manual;Sedan;black;3439751
BMW;X5_M;2013;56008.0;2.9;182.7;4.0;Automatic;SUV;red;4161199
BMW;3 Series_M;2016;108550.0;3.3;211.2;4.0;Manual;Sedan;black;4373927
BMW;7 Series;2012;35386.0;3.6;226.8;4.0;Manual;Sedan;green;2974674
BMW;5 Series;2016;111548.0;2.9;182.7;4.0;Manual;Sedan;black;3148427
BMW;5 Series;2010;;3.2;208.0;4.0;Manual;Sedan;blue;2590540
BMW;X7_M;2016;107454.0;3.3;207.9;4.0;Automatic;SUV;black;5228771
BMW;X7;2017;129039.0;3.5;231.0;4.0;Automatic;SUV;white;4267918
BMW;3 Series_M;2021;197618.0;3.5;231.0;2.0;Manual;Sedan;black;5456009
BMW;5 Series_M;2021;192657.0;2.9;191.4;;Automatic;Sedan;white;5291537
BMW;X7_M;2012;36755.0;3.3;211.2;4.0;Automatic;SUV;red;3996912
BMW;X5;2015;89001.0;2.5;160.0;4.0;Automatic;SUV;green;3585963
BMW;5 Series;2016;113776.0;1.9;127.3;4.0;Automatic;Sedan;blue;2796963
BMW;3 Series;2016;107051.0;2.9;191.4;4.0;Automatic;Sedan;red;3225245
BMW;5 Series;2014;71479.0;2.7;170.1;4.0;Automatic;Sedan;green;2922226
BMW;X3;2012;36710.0;3.3;214.5;4.0;Automatic;SUV;white;3330849
BMW;X7;2017;124117.0;2.7;178.2;4.0;Automatic;SUV;red;4008057
BMW;X3;2022;206981.0;3.0;192.0;2.0;Automatic;SUV;blue;5075052
BMW;5 Series_M;2017;124375.0;3.7;240.5;3.0;Automatic;Sedan;red;4720074
BMW;3 Series_M;2013;56007.0;2.9;191.4;4.0;Automatic;Sedan;black;3602631
BMW;X7_M;2012;35036.0;2.9;194.3;4.0;Manual;SUV;blue;3979295
BMW;X7_M;2020;174285.0;3.1;207.7;2.0;Manual;SUV;white;6328875
BMW;X7;2011;17474.0;2.9;188.5;4.0;Automatic;SUV;black;2984241
BMW;5 Series;2016;108125.0;3.8;239.4;4.0;Manual;Sedan;black;3466918
BMW;X3;2010;5000.0;2.6;174.2;4.0;Manual;SUV;white;2681046
BMW;X3_M;2019;167048.0;3.2;201.6;3.0;Automatic;SUV;blue;5962852
BMW;X7;2020;180476.0;2.2;147.4;2.0;Automatic;SUV;black;4411744
BMW;X3_M;2016;105333.0;;211.2;4.0;Automatic;SUV;green;5218468
BMW;X7_M;2015;91046.0;3.3;214.5;4.0;Automatic;SUV;green;4874643
BMW;7 Series_M;2019;165955.0;3.1;201.5;4.0;Manual;Sedan;white;4865356
BMW;X7_M;2021;200863.0;3.2;204.8;3.0;Manual;SUV;green;6573105
BMW;X5;2021;205358.0;2.3;147.2;3.0;Automatic;SUV;blue;4462916
BMW;X3;2019;155490.0;2.3;151.8;3.0;Automatic;SUV;black;4337525
BMW;X5;2011;17642.0;3.0;192.0;4.0;Manual;SUV;red;2960329
BMW;X3_M;2013;53787.0;3.5;220.5;4.0;Manual;SUV;blue;4353277
BMW;3 Series;2016;110875.0;2.1;138.6;4.0;Automatic;Sedan;white;2970076
BMW;X5;2015;91203.0;2.2;140.8;4.0;Automatic;SUV;green;3479896
